"CAMPAÑA"|"ID_FINCA"|"ID_ZONA"|"ID_ESTACION"|"ALTITUD"|"VARIEDAD"|"MODO"|"TIPO"|"COLOR"|"SUPERFICIE"|"PRODUCCION"
17|97661|462|19|"500-550"|"068"|1|"0"|0|0|9450
17|47709|462|12|"500-550"|"081"|1|"0"|1|0|910.007
17|85069|462|12|"500-550"|"081"|1|"0"|1|0|277.039
17|16323|468|12|"570-640"|"059"|1|"0"|1|0|895
17|25015|468|7|"570-640"|"032"|2|"0"|1|0|8760.9
17|57191|468|7|"570-640"|"032"|2|"0"|1|0|19690
17|41027|468|7|"570-640"|"032"|2|"0"|1|0|11379.1
17|35689|732|7|"550-630"|"068"|1|"0"|0|0|2975.535
17|38557|732|7|"550-630"|"059"|1|"0"|1|0|710
17|67224|732|7|"550-630"|"068"|1|"0"|0|0|810
17|98995|732|7|"550-630"|"068"|1|"0"|0|0|2923.395
17|98995|732|7|"550-630"|"017"|1|"0"|1|0|820
17|31622|732|7|"550-630"|"059"|1|"0"|1|0|429.3
17|31622|732|7|"550-630"|"059"|2|"0"|1|0|1378
17|71788|732|7|"550-630"|"059"|1|"0"|1|0|275.4
17|71788|732|7|"550-630"|"059"|2|"0"|1|0|884
17|86229|732|7|"550-630"|"059"|1|"0"|1|0|105.3
17|86229|732|7|"550-630"|"059"|2|"0"|1|0|338
17|47874|732|7|"550-630"|"017"|1|"0"|1|0|2290
17|47874|732|7|"550-630"|"059"|1|"0"|1|0|2310
17|31890|732|7|"550-630"|"068"|1|"0"|0|0|5951.07
17|70157|732|7|"550-630"|"059"|1|"0"|1|0|1230
17|42448|732|7|"550-630"|"009"|2|"0"|0|0|2290
17|85407|732|7|"550-630"|"059"|1|"0"|1|0|2283.463
17|51311|732|7|"550-630"|"059"|1|"0"|1|0|706.537
17|99108|732|7|"550-630"|"052"|2|"0"|1|0|5300
17|54396|732|7|"550-630"|"059"|1|"0"|1|0|2950
17|52845|732|15|"550-630"|"059"|1|"0"|1|0|2763
17|18642|732|7|"550-630"|"059"|1|"0"|1|0|760
17|43780|732|7|"550-630"|"068"|1|"0"|0|0|1440
17|26443|585|15|"570-580"|"017"|1|"0"|1|0|725
17|82727|585|7|"570-580"|"017"|1|"0"|1|0|1840
17|3184|585|15|"570-580"|"059"|1|"0"|1|0|3062.5
17|94553|585|15|"570-580"|"032"|2|"0"|1|0|20030
17|94553|585|15|"570-580"|"059"|2|"0"|1|0|22790
17|73443|585|7|"570-580"|"017"|2|"0"|1|0|1360
17|59757|585|15|"570-580"|"081"|1|"0"|1|0|1520
17|56227|585|15|"570-580"|"017"|2|"0"|1|0|2050.674
17|49541|585|7|"570-580"|"068"|1|"0"|0|0|13380
17|49541|585|7|"570-580"|"087"|2|"0"|0|0|11570
17|40129|585|15|"570-580"|"017"|1|"0"|1|0|480
17|95396|585|15|"570-580"|"068"|1|"0"|0|0|5950
17|18082|585|15|"570-580"|"032"|2|"0"|1|0|1490
17|917|585|15|"570-580"|"059"|1|"0"|1|0|3187.5
17|9209|501|12|"460-500"|"059"|2|"0"|1|0|2695.33
17|52835|501|12|"460-500"|"059"|2|"0"|1|0|2953.2
17|8986|501|12|"460-500"|"059"|2|"0"|1|0|1587.88
17|15328|501|12|"460-500"|"059"|2|"0"|1|0|1534.38
17|18408|501|12|"460-500"|"059"|2|"0"|1|0|1929.21
17|26730|501|12|"460-500"|"017"|1|"0"|1|0|660
17|83328|299|12|"440-450"|"017"|1|"0"|1|0|620
17|91179|299|12|"440-450"|"017"|2|"0"|1|0|7238.4
17|59892|299|12|"440-450"|"017"|2|"0"|1|0|50304
17|19740|299|12|"440-450"|"017"|2|"0"|1|0|5660
17|50386|299|12|"440-450"|"040"|2|"0"|1|0|1943.88
17|69033|299|12|"440-450"|"040"|2|"0"|1|0|1936.12
17|61845|299|12|"440-450"|"059"|1|"0"|1|0|2279.04
17|95959|299|12|"440-450"|"017"|2|"0"|1|0|970
17|26954|299|12|"440-450"|"059"|1|"0"|1|0|6837.12
17|95661|299|12|"440-450"|"059"|1|"0"|1|0|2753.84
17|21798|134|12|"455-465"|"059"|1|"0"|1|0|9999.35
17|67767|134|12|"455-465"|"052"|1|"0"|1|0|4590
17|36335|134|12|"455-465"|"017"|1|"0"|1|0|3211.695
17|23942|134|12|"455-465"|"081"|1|"0"|1|0|2890
17|27546|134|12|"455-465"|"032"|2|"0"|1|0|5470
17|3494|134|12|"455-465"|"059"|1|"0"|1|0|1350.65
17|27224|134|12|"455-465"|"040"|2|"0"|1|0|5000
17|88841|134|12|"455-465"|"052"|1|"0"|1|0|2190
17|43129|134|12|"455-465"|"059"|1|"0"|1|0|2330
17|13303|134|12|"455-465"|"032"|2|"0"|1|0|2610
17|58685|134|12|"455-465"|"052"|2|"0"|1|0|1622.47
17|58948|134|12|"455-465"|"017"|1|"0"|1|0|440
17|91445|134|12|"455-465"|"059"|1|"0"|1|0|2230
17|32730|134|12|"455-465"|"059"|2|"0"|1|0|7070
17|35752|134|12|"455-465"|"059"|1|"0"|1|0|1641.6
17|9932|134|12|"455-465"|"052"|2|"0"|1|0|4880
17|90969|134|12|"455-465"|"017"|1|"0"|1|0|23541.954
17|89097|134|12|"455-465"|"017"|1|"0"|1|0|1361.2
17|51832|134|12|"455-465"|"009"|2|"0"|0|0|1230
17|3325|134|12|"455-465"|"059"|1|"0"|1|0|2918.4
17|77527|134|12|"455-465"|"017"|1|"0"|1|0|4690
17|95773|134|12|"455-465"|"017"|1|"0"|1|0|7153.106
17|40468|134|12|"455-465"|"017"|1|"0"|1|0|1973.74
17|76361|134|12|"455-465"|"059"|2|"0"|1|0|1394
17|25415|134|12|"455-465"|"059"|1|"0"|1|0|3070
17|57203|134|12|"455-465"|"059"|1|"0"|1|0|810.24
17|28134|134|12|"455-465"|"059"|1|"0"|1|0|4929.792
17|6732|134|12|"455-465"|"059"|1|"0"|1|0|423.936
17|12592|134|12|"455-465"|"059"|1|"0"|1|0|218.88
17|91435|134|12|"455-465"|"059"|1|"0"|1|0|248.064
17|80461|134|12|"455-465"|"059"|1|"0"|1|0|1049.088
17|19148|134|12|"455-465"|"059"|1|"0"|1|0|307
17|19148|134|12|"455-465"|"081"|2|"0"|1|0|760
17|87148|134|12|"455-465"|"068"|1|"0"|0|0|1240
17|13708|134|12|"455-465"|"052"|2|"0"|1|0|4102.188
17|21394|134|12|"455-465"|"052"|2|"0"|1|0|1237.812
17|48720|134|12|"455-465"|"059"|2|"0"|1|0|1394
17|5276|134|12|"455-465"|"059"|1|"0"|1|0|600
17|73540|134|12|"455-465"|"059"|2|"0"|1|0|1394
17|29666|134|12|"455-465"|"059"|2|"0"|1|0|6280
17|5548|134|12|"455-465"|"059"|2|"0"|1|0|1394
17|26807|134|12|"455-465"|"017"|2|"0"|1|0|1510
17|72387|134|12|"455-465"|"059"|2|"0"|1|0|1394
17|61109|134|12|"455-465"|"059"|1|"0"|1|0|890
17|69939|134|12|"455-465"|"040"|2|"0"|1|0|3500
17|97945|441|12|"455-470"|"059"|1|"0"|1|0|480
17|71520|441|12|"455-470"|"009"|2|"0"|0|0|1842.5
17|64919|441|12|"455-470"|"059"|2|"0"|1|0|4330
17|66010|441|12|"455-470"|"059"|2|"0"|1|0|2050
17|89842|441|12|"455-470"|"017"|1|"0"|1|0|610
17|21481|441|12|"455-470"|"052"|2|"0"|1|0|560
17|98871|441|12|"455-470"|"052"|2|"0"|1|0|560
17|90537|441|12|"455-470"|"059"|2|"0"|1|0|1881.99
17|60878|441|12|"455-470"|"017"|2|"0"|1|0|1140
17|17343|441|12|"455-470"|"059"|2|"0"|1|0|1049.4
17|62440|441|12|"455-470"|"059"|2|"0"|1|0|1176
17|10117|441|12|"455-470"|"059"|2|"0"|1|0|2522.61
17|30057|441|12|"455-470"|"059"|1|"0"|1|0|366.796
17|77505|441|12|"455-470"|"017"|2|"0"|1|0|480
17|45849|441|12|"455-470"|"017"|2|"0"|1|0|480
17|86237|441|12|"455-470"|"017"|1|"0"|1|0|171.255
17|1022|441|12|"455-470"|"017"|2|"0"|1|0|2220
17|76100|441|12|"455-470"|"017"|1|"0"|1|0|460
17|55644|441|12|"455-470"|"052"|1|"0"|1|0|1250
17|33490|441|12|"455-470"|"040"|2|"0"|1|0|2600
17|63209|441|12|"455-470"|"017"|1|"0"|1|0|4710
17|11456|441|12|"455-470"|"017"|1|"0"|1|0|2427.282
17|11456|441|12|"455-470"|"059"|1|"0"|1|0|2298.788
17|98571|441|12|"455-470"|"017"|1|"0"|1|0|150
17|70658|441|12|"455-470"|"017"|1|"0"|1|0|562.718
17|39939|441|12|"455-470"|"087"|2|"0"|0|0|6320
17|85049|441|12|"455-470"|"059"|1|"0"|1|0|440
17|82511|441|12|"455-470"|"059"|2|"0"|1|0|4080
17|42915|441|12|"455-470"|"040"|1|"0"|1|0|440
17|46130|441|12|"455-470"|"059"|2|"0"|1|0|904.5
17|91517|441|12|"455-470"|"059"|2|"0"|1|0|1105.5
17|38764|441|12|"455-470"|"059"|1|"0"|1|0|1614.416
17|56834|441|12|"455-470"|"032"|2|"0"|1|0|6470
17|11559|441|12|"455-470"|"017"|1|"0"|1|0|4058.515
17|6307|441|12|"455-470"|"017"|1|"0"|1|0|10510.723
17|96038|441|12|"455-470"|"017"|1|"0"|1|0|2899.134
17|26094|441|12|"455-470"|"017"|1|"0"|1|0|3032.344
17|91249|441|12|"455-470"|"040"|2|"0"|1|0|10570
17|62778|441|19|"455-470"|"081"|1|"0"|1|0|1470
17|77107|441|12|"455-470"|"017"|1|"0"|1|0|1124
17|76911|441|12|"455-470"|"017"|1|"0"|1|0|966.32
17|68565|441|12|"455-470"|"017"|1|"0"|1|0|365.472
17|74974|441|12|"455-470"|"015"|1|"0"|1|0|181.776
17|13488|441|12|"455-470"|"015"|1|"0"|1|0|98.224
17|53079|441|12|"455-470"|"017"|1|"0"|1|0|548.208
17|32986|441|12|"455-470"|"017"|1|"0"|1|0|116.064
17|74812|441|12|"455-470"|"017"|1|"0"|1|0|278.256
17|96004|441|12|"455-470"|"017"|1|"0"|1|0|535.68
17|51677|441|12|"455-470"|"059"|1|"0"|1|0|584.1
17|47053|441|12|"455-470"|"059"|1|"0"|1|0|1185.9
17|27410|441|12|"455-470"|"017"|1|"0"|1|0|562
17|45105|441|12|"455-470"|"017"|1|"0"|1|0|1124
17|71419|441|12|"455-470"|"017"|1|"0"|1|0|3722.614
17|32660|441|12|"455-470"|"017"|1|"0"|1|0|1480
17|30652|441|12|"455-470"|"052"|2|"0"|1|0|2746.54
17|98265|441|12|"455-470"|"032"|2|"0"|1|0|6860
17|59124|441|12|"455-470"|"017"|1|"0"|1|0|395
17|91975|441|12|"455-470"|"017"|1|"0"|1|0|395
17|48615|441|12|"455-470"|"015"|2|"0"|1|0|8540
17|48615|441|12|"455-470"|"081"|2|"0"|1|0|12400
17|3007|441|12|"455-470"|"017"|1|"0"|1|0|705.915
17|24945|441|12|"455-470"|"032"|2|"0"|1|0|2013.916
17|42483|441|12|"455-470"|"032"|2|"0"|1|0|970.966
17|57864|441|12|"455-470"|"017"|1|"0"|1|0|610
17|35100|441|12|"455-470"|"032"|2|"0"|1|0|7800
17|79253|441|12|"455-470"|"017"|1|"0"|1|0|29.89
17|85201|441|12|"455-470"|"017"|1|"0"|1|0|160.475
17|84380|441|12|"455-470"|"017"|1|"0"|1|0|128.38
17|65991|441|12|"455-470"|"015"|1|"0"|1|0|5110
17|15770|441|12|"455-470"|"032"|2|"0"|1|0|1105.936
17|26100|441|12|"455-470"|"017"|1|"0"|1|0|699.678
17|48453|441|12|"455-470"|"017"|1|"0"|1|0|1680
17|48453|441|12|"455-470"|"017"|2|"0"|1|0|3300
17|13587|441|12|"455-470"|"017"|1|"0"|1|0|484.407
17|13199|441|12|"455-470"|"068"|1|"0"|0|0|950
17|67292|441|12|"455-470"|"043"|2|"0"|0|0|900
17|42384|441|12|"455-470"|"059"|1|"0"|1|0|480
17|88023|441|12|"455-470"|"009"|2|"0"|0|0|1507.5
17|3316|123|19|"500-530"|"068"|1|"0"|0|0|930
17|88205|123|19|"500-530"|"087"|1|"0"|0|0|1534
17|77964|123|19|"500-530"|"087"|1|"0"|0|0|826
17|54183|123|19|"500-530"|"087"|1|"0"|0|0|3510
17|68971|123|19|"500-530"|"068"|1|"0"|0|0|4010
17|68971|123|19|"500-530"|"043"|2|"0"|0|0|5240
17|22092|123|19|"500-530"|"059"|1|"0"|1|0|3160
17|90227|123|19|"500-530"|"017"|1|"0"|1|0|2330
17|19949|123|19|"500-530"|"059"|1|"0"|1|0|1423.896
17|19949|123|19|"500-530"|"059"|2|"0"|1|0|3350
17|31565|123|19|"500-530"|"068"|1|"0"|0|0|10680
17|84287|123|19|"500-530"|"059"|1|"0"|1|0|617.464
17|38645|123|19|"500-530"|"068"|1|"0"|0|0|2670
17|13040|123|19|"500-530"|"009"|2|"0"|0|0|12790
17|64494|123|19|"500-530"|"017"|1|"0"|1|0|1580
17|52413|123|19|"500-530"|"092"|1|"0"|0|0|5550
17|63987|64|19|"540-570"|"068"|1|"0"|0|0|3285.216
17|53833|64|19|"540-570"|"068"|1|"0"|0|0|4194.784
17|98248|64|19|"540-570"|"087"|1|"0"|0|0|2260
17|13981|64|19|"540-570"|"068"|1|"0"|0|0|14780
17|48223|64|19|"540-570"|"017"|2|"0"|1|0|6510
17|3710|64|19|"540-570"|"059"|1|"0"|1|0|1118.64
17|66708|52|9|"445"|"040"|2|"0"|1|0|3010
17|42787|203|9|"380-395"|"040"|2|"0"|1|0|5280.8
17|69470|203|9|"380-395"|"040"|2|"0"|1|0|4247.824
17|23093|846|9|"480-490"|"040"|2|"0"|1|0|17350
17|23093|846|9|"480-490"|"052"|2|"0"|1|0|5664.559
17|69730|846|9|"480-490"|"052"|2|"0"|1|0|10305.441
17|72495|41|9|"520"|"040"|2|"0"|1|0|16231.376
17|72495|41|9|"520"|"017"|2|"0"|1|0|18580
17|76663|7|9|"415-425"|"017"|1|"0"|1|0|750
17|77440|7|9|"415-425"|"059"|1|"0"|1|0|2078.076
17|66451|7|9|"415-425"|"059"|1|"0"|1|0|5755.71
17|13733|7|9|"415-425"|"059"|1|"0"|1|0|2546.214
17|71993|983|9|"390-450"|"081"|1|"0"|1|0|650
17|71993|983|9|"390-450"|"081"|2|"0"|1|0|14030
17|25104|983|9|"390-450"|"087"|1|"0"|0|0|11570
17|25104|983|9|"390-450"|"052"|2|"0"|1|0|33560
17|25104|983|9|"390-450"|"059"|2|"0"|1|0|18110
17|96379|50|19|"555-580"|"087"|1|"0"|0|0|2350
17|93922|50|19|"555-580"|"087"|2|"0"|0|0|24930
17|93922|50|19|"555-580"|"059"|2|"0"|1|0|12880
17|59397|50|19|"555-580"|"040"|2|"0"|1|0|15300
17|59397|50|19|"555-580"|"059"|2|"0"|1|0|11340
17|17977|389|9|"470"|"092"|1|"0"|0|0|10880
17|52363|871|19|"550-610"|"059"|1|"0"|1|0|3670
17|48827|871|19|"550-610"|"017"|1|"0"|1|0|3912
17|48827|871|19|"550-610"|"059"|1|"0"|1|0|4240
17|48827|871|19|"550-610"|"040"|2|"0"|1|0|33650
17|48827|871|19|"550-610"|"017"|2|"0"|1|0|16400
17|48827|871|19|"550-610"|"059"|2|"0"|1|0|16460
17|47829|871|19|"550-610"|"092"|1|"0"|0|0|9860
17|47829|871|19|"550-610"|"017"|1|"0"|1|0|978
17|47829|871|19|"550-610"|"017"|2|"0"|1|0|4100
17|28137|871|19|"550-610"|"087"|2|"0"|0|0|14250
17|28137|871|19|"550-610"|"059"|2|"0"|1|0|2520.335
17|86916|74|19|"550-570"|"040"|2|"0"|1|0|28650
17|59516|74|19|"550-570"|"059"|1|"0"|1|0|1625.916
17|59516|74|19|"550-570"|"065"|1|"0"|1|0|2010
17|97437|74|19|"550-570"|"059"|1|"0"|1|0|2484.084
17|79459|384|19|"550"|"017"|1|"0"|1|0|13090
17|15217|384|19|"550"|"059"|1|"0"|1|0|2220.4
17|15217|384|19|"550"|"032"|2|"0"|1|0|5340
17|3643|384|19|"550"|"040"|2|"0"|1|0|6150
17|41827|384|19|"550"|"059"|1|"0"|1|0|2049.6
17|31012|47|19|"520-540"|"068"|1|"0"|0|0|4698
17|9925|47|19|"520-540"|"026"|2|"0"|1|0|12620
17|67186|47|19|"520-540"|"032"|2|"0"|1|0|5536.095
17|13581|47|19|"520-540"|"017"|1|"0"|1|0|9630
17|36258|47|19|"520-540"|"017"|1|"0"|1|0|5890
17|37249|47|19|"520-540"|"017"|1|"0"|1|0|21432.305
17|78093|47|19|"520-540"|"017"|1|"0"|1|0|1477.695
17|47033|47|19|"520-540"|"059"|1|"0"|1|0|4130
17|25003|47|19|"520-540"|"017"|1|"0"|1|0|1290
17|25003|47|19|"520-540"|"059"|2|"0"|1|0|2020
17|60871|47|19|"520-540"|"081"|1|"0"|1|0|6140
17|60871|47|19|"520-540"|"059"|2|"0"|1|0|9030
17|60871|47|19|"520-540"|"081"|2|"0"|1|0|14180
17|95476|47|19|"520-540"|"068"|1|"0"|0|0|3402
17|95476|47|19|"520-540"|"017"|2|"0"|1|0|14690
17|95476|47|19|"520-540"|"059"|2|"0"|1|0|7429.665
17|91845|47|19|"520-540"|"059"|1|"0"|1|0|6050
17|92933|47|19|"520-540"|"017"|1|"0"|1|0|1070
17|47561|47|19|"520-540"|"017"|2|"0"|1|0|3070
17|39040|987|19|"480-500"|"081"|2|"0"|1|0|16700
17|18515|987|19|"480-500"|"032"|2|"0"|1|0|242.125
17|76949|987|19|"480-500"|"032"|2|"0"|1|0|1671.78
17|64845|987|19|"480-500"|"059"|1|"0"|1|0|1250
17|74410|987|19|"480-500"|"032"|2|"0"|1|0|11870
17|90597|619|19|"510-530"|"059"|1|"0"|1|0|3710
17|59939|619|19|"510-530"|"017"|1|"0"|1|0|41770
17|59939|619|19|"510-530"|"017"|2|"0"|1|0|23280
17|59939|619|19|"510-530"|"052"|2|"0"|1|0|5790
17|28156|619|19|"510-530"|"059"|1|"0"|1|0|6000
17|86271|619|19|"510-530"|"087"|2|"0"|0|0|5600
17|86271|619|19|"510-530"|"040"|2|"0"|1|0|1760
17|86271|619|19|"510-530"|"059"|2|"0"|1|0|1650
17|812|698|12|"480-500"|"068"|1|"0"|0|0|5260
17|82939|698|12|"480-500"|"068"|1|"0"|0|0|2570
17|17552|698|12|"480-500"|"068"|1|"0"|0|0|3110.4
17|17552|698|12|"480-500"|"059"|1|"0"|1|0|2560
17|66871|698|12|"480-500"|"068"|1|"0"|0|0|3369.6
17|13751|698|12|"480-500"|"052"|2|"0"|1|0|12750
17|72782|698|12|"480-500"|"059"|1|"0"|1|0|980
17|95319|698|19|"480-500"|"032"|2|"0"|1|0|4530
17|72175|698|19|"480-500"|"059"|1|"0"|1|0|1673.1
17|76698|698|19|"480-500"|"017"|1|"0"|1|0|273.936
17|36331|698|19|"480-500"|"059"|1|"0"|1|0|3071.25
17|49929|698|12|"480-500"|"059"|1|"0"|1|0|781.56
17|86542|698|19|"480-500"|"059"|1|"0"|1|0|2461.68
17|31551|698|19|"480-500"|"059"|1|"0"|1|0|3712.41
17|26979|698|12|"480-500"|"017"|1|"0"|1|0|1286.376
17|36122|698|12|"480-500"|"059"|1|"0"|1|0|5919.2
17|34315|698|12|"480-500"|"059"|1|"0"|1|0|2665.6
17|62869|698|12|"480-500"|"059"|1|"0"|1|0|2615.2
17|99282|698|12|"480-500"|"059"|2|"0"|1|0|5840
17|29140|698|12|"480-500"|"059"|1|"0"|1|0|560
17|2030|698|19|"480-500"|"068"|1|"0"|0|0|1610
17|2030|698|19|"480-500"|"059"|1|"0"|1|0|650
17|17171|698|19|"480-500"|"059"|1|"0"|1|0|890
17|27129|698|12|"480-500"|"059"|1|"0"|1|0|1969.4
17|22630|698|19|"480-500"|"059"|1|"0"|1|0|2610.6
17|72803|804|19|"480-520"|"040"|2|"0"|1|0|9671.104
17|72803|804|19|"480-520"|"026"|2|"0"|1|0|26360
17|72803|804|19|"480-520"|"059"|2|"0"|1|0|7620
17|84804|804|12|"480-520"|"032"|2|"0"|1|0|127920
17|84804|804|12|"480-520"|"017"|2|"0"|1|0|6457.6
17|95287|804|12|"480-520"|"040"|2|"0"|1|0|12388.896
17|45680|966|19|"430-470"|"059"|1|"0"|1|0|600
17|45680|966|19|"430-470"|"059"|2|"0"|1|0|6480
17|69003|349|19|"445-465"|"017"|1|"0"|1|0|7630
17|69003|349|19|"445-465"|"059"|1|"0"|1|0|13940
17|36088|881|19|"445"|"059"|2|"0"|1|0|5050
17|52069|881|12|"445"|"040"|2|"0"|1|0|13340
17|69205|301|10|"470-500"|"032"|2|"0"|1|0|18524.862
17|53975|301|10|"470-500"|"032"|2|"0"|1|0|1928.88
17|53975|301|10|"470-500"|"017"|2|"0"|1|0|14291.2
17|9944|301|10|"470-500"|"032"|2|"0"|1|0|4926.258
17|9944|301|10|"470-500"|"017"|2|"0"|1|0|8038.8
17|36123|301|10|"470-500"|"015"|2|"0"|1|0|19140
17|57397|473|10|"450-480"|"017"|1|"0"|1|0|2246.136
17|57397|473|10|"450-480"|"017"|2|"0"|1|0|8972.468
17|53298|473|10|"450-480"|"009"|1|"0"|0|0|400
17|53298|473|10|"450-480"|"087"|1|"0"|0|0|2736.18
17|53298|473|10|"450-480"|"017"|1|"0"|1|0|744
17|53298|473|10|"450-480"|"059"|1|"0"|1|0|1528.832
17|53298|473|10|"450-480"|"017"|2|"0"|1|0|2972
17|53298|473|10|"450-480"|"052"|2|"0"|1|0|774.7
17|53298|473|10|"450-480"|"059"|2|"0"|1|0|2997.944
17|49636|473|10|"450-480"|"087"|1|"0"|0|0|11640
17|49636|473|10|"450-480"|"068"|1|"0"|0|0|11010
17|49636|473|10|"450-480"|"017"|2|"0"|1|0|91150
17|49636|473|10|"450-480"|"052"|2|"0"|1|0|22510
17|49636|473|10|"450-480"|"059"|2|"0"|1|0|97570
17|49636|473|10|"450-480"|"081"|2|"0"|1|0|3550
17|84174|473|10|"450-480"|"087"|1|"0"|0|0|6983.82
17|84174|473|10|"450-480"|"017"|1|"0"|1|0|4449.864
17|84174|473|10|"450-480"|"059"|1|"0"|1|0|3591.168
17|84174|473|10|"450-480"|"081"|1|"0"|1|0|4030
17|84174|473|10|"450-480"|"017"|2|"0"|1|0|17775.532
17|84174|473|10|"450-480"|"052"|2|"0"|1|0|5575.3
17|84174|473|10|"450-480"|"059"|2|"0"|1|0|7042.056
17|61478|831|10|"455-465"|"032"|2|"0"|1|0|4305.99
17|34244|831|10|"455-465"|"032"|2|"0"|1|0|11554.01
17|34244|831|10|"455-465"|"059"|2|"0"|1|0|13190
17|37461|239|6|"700"|"052"|2|"0"|1|0|30411.3
17|58769|239|6|"700"|"032"|2|"0"|1|0|33600
17|58769|239|6|"700"|"059"|2|"0"|1|0|35940
17|88928|239|6|"700"|"040"|2|"0"|1|0|37620
17|88928|239|6|"700"|"052"|2|"0"|1|0|14978.7
18|48626|302|13|"600"|"032"|2|"0"|1|0|29824.935
18|47921|302|13|"600"|"032"|2|"0"|1|0|59125.065
18|28875|548|14|"NA"|"017"|2|"0"|1|0|10250.5
18|5696|919|14|"650-660"|"059"|1|"0"|1|0|930.8
18|48093|919|14|"650-660"|"059"|2|"0"|1|0|4542.912
18|98814|919|14|"650-660"|"032"|2|"0"|1|0|39050
18|98814|919|14|"650-660"|"040"|2|"0"|1|0|11710
18|4024|919|14|"650-660"|"032"|2|"0"|1|0|46441.518
18|4024|919|14|"650-660"|"087"|2|"0"|0|0|46380
18|4024|919|14|"650-660"|"040"|2|"0"|1|0|8365.467
18|4024|919|14|"650-660"|"017"|2|"0"|1|0|18669.552
18|4024|919|14|"650-660"|"052"|2|"0"|1|0|30180
18|4024|919|14|"650-660"|"059"|2|"0"|1|0|8411.844
18|4024|919|14|"650-660"|"081"|2|"0"|1|0|58654.614
18|73332|919|3|"650-660"|"032"|2|"0"|1|0|1428.048
18|19067|919|14|"650-660"|"068"|1|"0"|0|0|10950
18|19067|919|14|"650-660"|"059"|1|"0"|1|0|2870
18|48410|919|14|"650-660"|"087"|1|"0"|0|0|1410
18|48410|919|14|"650-660"|"068"|1|"0"|0|0|11830
18|48410|919|14|"650-660"|"059"|1|"0"|1|0|3140
18|48410|919|14|"650-660"|"081"|1|"0"|1|0|4200
18|63133|919|14|"650-660"|"059"|1|"0"|1|0|8740
18|48652|919|14|"650-660"|"017"|1|"0"|1|0|2956.4
18|48652|919|14|"650-660"|"059"|1|"0"|1|0|4840
18|39664|919|14|"650-660"|"068"|1|"0"|0|0|5650
18|39664|919|14|"650-660"|"059"|1|"0"|1|0|4405
18|39664|919|14|"650-660"|"059"|2|"0"|1|0|770
18|31838|919|14|"650-660"|"068"|1|"0"|0|0|5680
18|51822|464|14|"650-660"|"017"|1|"0"|1|0|28156.5
18|38795|464|14|"650-660"|"040"|2|"0"|1|0|4448.22
18|78863|464|14|"650-660"|"017"|2|"0"|1|0|189.261
18|43705|464|14|"650-660"|"017"|2|"0"|1|0|14290
18|93182|464|14|"650-660"|"040"|2|"0"|1|0|6372.45
18|24404|464|14|"650-660"|"032"|2|"0"|1|0|16893.504
18|24404|464|14|"650-660"|"017"|2|"0"|1|0|1340.739
18|70378|464|14|"650-660"|"009"|2|"0"|0|0|1170
18|12622|464|14|"650-660"|"017"|2|"0"|1|0|6349.5
18|1592|464|3|"650-660"|"032"|2|"0"|1|0|5491.18
18|20943|464|3|"650-660"|"032"|2|"0"|1|0|2771.055
18|10999|464|3|"650-660"|"032"|2|"0"|1|0|1150.555
18|23983|464|3|"650-660"|"032"|2|"0"|1|0|1666.8
18|966|464|3|"650-660"|"032"|2|"0"|1|0|1122.775
18|71061|464|3|"650-660"|"032"|2|"0"|1|0|3706.315
18|39360|464|3|"650-660"|"032"|2|"0"|1|0|4683.245
18|86582|464|14|"650-660"|"017"|1|"0"|1|0|34413.5
18|86582|464|14|"650-660"|"059"|1|"0"|1|0|608.6
18|83472|464|14|"650-660"|"017"|1|"0"|1|0|34100
18|83472|464|14|"650-660"|"059"|1|"0"|1|0|88000
18|77984|464|14|"650-660"|"017"|2|"0"|1|0|3977.688
18|77984|464|14|"650-660"|"059"|2|"0"|1|0|2030.544
18|77984|464|14|"650-660"|"081"|2|"0"|1|0|5319.423
18|13054|464|14|"650-660"|"017"|2|"0"|1|0|15960.912
18|13054|464|14|"650-660"|"059"|2|"0"|1|0|6725.46
18|13054|464|14|"650-660"|"081"|2|"0"|1|0|10215.963
18|13802|464|3|"650-660"|"059"|2|"0"|1|0|2140
18|1142|464|14|"650-660"|"059"|1|"0"|1|0|89.5
18|16692|464|14|"650-660"|"032"|2|"0"|1|0|22060.716
18|16692|464|14|"650-660"|"017"|2|"0"|1|0|3977.688
18|16692|464|14|"650-660"|"059"|2|"0"|1|0|2099.376
18|78846|464|14|"650-660"|"017"|2|"0"|1|0|3034.68
18|78846|464|14|"650-660"|"059"|2|"0"|1|0|2572.596
18|59317|464|14|"650-660"|"017"|2|"0"|1|0|4539.48
18|59317|464|14|"650-660"|"059"|2|"0"|1|0|2096.508
18|83605|464|14|"650-660"|"059"|2|"0"|1|0|2230
18|10133|464|14|"650-660"|"017"|1|"0"|1|0|2380
18|75065|464|14|"650-660"|"059"|1|"0"|1|0|161.1
18|18976|464|14|"650-660"|"032"|2|"0"|1|0|15320
18|25825|464|14|"650-660"|"017"|1|"0"|1|0|5120.976
18|20881|464|14|"650-660"|"017"|1|"0"|1|0|2569
18|9609|464|14|"650-660"|"017"|1|"0"|1|0|4823.6
18|9609|464|14|"650-660"|"059"|1|"0"|1|0|4405
18|9609|464|14|"650-660"|"059"|2|"0"|1|0|770
18|76476|464|14|"650-660"|"017"|1|"0"|1|0|4190
